autoservicio,direccion_calle,direccion_numero,farmacia,fecha_hora_actualizacion,gasolina 93,gasolina 95,gasolina 97,glp vehicular,gnc,id_region,latitud,longitud,mantencion,nombre_comuna,petroleo diesel,tienda
False,Basilio Urrutia esq. Janequeo,312,False,2022-06-02 14:46:16,1185.0,1207.0,,,,09,-38.520806026337,-72.439384460449,False,Temuco,978.0,False
False,Manuel Recabarren,03780,False,2022-06-02 13:10:29,1184.0,1206.0,,,,09,-38.757860774361,-72.653810977936,True,Temuco,978.0,False
False,MANUEL MONTT,15,False,2022-06-02 08:36:09,1184.0,1211.0,1238.0,,,09,-38.709809319696,-73.156714439392,False,Carahue,984.0,False
False,TROVOLHUE,0,False,2022-06-02 15:06:25,1191.0,1217.0,1244.0,,,09,-38.630415844106,-73.315479755402,False,Carahue,986.0,True
False,Pedro de Valdivia,199,False,2022-06-02 10:17:43,1184.0,1211.0,1238.0,,,09,-38.716029416333,-73.166171908379,False,Carahue,984.0,False
False,Las Heras,185,False,2022-06-02 15:05:47,1184.0,1211.0,,,,09,-38.710102337742,-73.162379264832,False,Carahue,984.0,False
False,AVENIDA SANTA MARIA,130,False,2022-06-02 08:02:36,1190.0,1212.0,1231.0,,,09,-38.930766850312,-72.032772302628,False,Cunco,986.0,False
False,LLAIMA,792,False,2022-06-02 08:00:08,1190.0,1212.0,1231.0,,,09,-38.932248254125,-72.027413249016,False,Cunco,986.0,False
False,"Camino Freire a Cunco, Kilómetro 33, Acceso Poniente a la Localidad de Los Laureles",0,False,2022-06-02 10:27:07,1192.0,1216.0,1237.0,,,09,-38.989625,-72.256202,False,Cunco,986.0,False
False,Avenida Llaima,1346,False,2022-06-02 11:11:41,1190.0,1212.0,1231.0,,,09,-38.930397,-72.02329,False,Cunco,986.0,False
False,Bernardo O´Higgins,346,False,2022-06-03 22:59:46,1242.0,1262.0,1283.0,,,09,-39.356840371734,-71.589966416359,False,Curarrehue,1036.0,False
False,RUTA 5 SUR KM 698,0,False,2022-06-01 23:03:51,1188.0,1210.0,1229.0,,,09,-38.95747744199,-72.626296877861,False,Freire,979.0,True
False,Patricio Lynch,317,False,2022-06-02 09:45:28,1189.0,1213.0,1230.0,,,09,-38.95582553244,-72.625771164894,False,Freire,985.0,False
False,"MATTA, ESQ. MAIPU",0,False,2022-06-02 10:11:38,1204.0,1224.0,1248.0,,,09,-38.413685546512,-72.780690193176,False,Galvarino,991.0,False
False,Independencia,205,False,2022-06-03 21:00:21,1206.0,1226.0,1250.0,,,09,-38.411760426277,-72.780582904816,False,Galvarino,993.0,False
False,Ohiggins,290,False,2022-06-02 07:48:41,1190.0,1211.0,1229.0,,,09,-39.09812780644,-72.672420144081,True,Gorbea,982.0,False
False,Ohiggins,940,False,2022-06-02 10:26:11,1190.0,1211.0,1229.0,,,09,-39.10578,-72.6721,True,Gorbea,982.0,True
False,O'HIGGINS,1174,False,2022-06-02 15:38:44,1192.0,1214.0,1234.0,,,09,-38.519731580079,-72.439759969711,False,Lautaro,975.0,True
False,"RUTA 5 SUR KM 645,7",0,False,2022-06-02 11:05:12,1182.0,1202.0,1237.0,,,09,-38.529014937834,-72.45893239975,False,Lautaro,965.0,False
False,oï¿½higgins,1703,False,2022-06-02 10:20:32,1192.0,1214.0,1234.0,,,09,-38.541066407555,-72.438617348671,False,Lautaro,975.0,False
False,JosÃ© Miguel Carrera,340,False,2022-06-02 09:33:29,1192.0,1214.0,1234.0,,,09,-38.533855,-72.437828,False,Lautaro,975.0,False
False,"Ruta 5 Sur, Km. 652,35",0,False,2022-06-02 14:50:08,1192.0,1216.0,1239.0,,,09,-38.605259062669,-72.449011169434,False,Lautaro,965.0,False
False,BALMACEDA,1121,False,2022-06-02 15:51:56,1199.0,1221.0,1230.0,,,09,-39.370783983063,-72.636408805847,False,Loncoche,982.0,False
False,PANAMERICANA SUR KM 748,0,False,2022-06-02 16:05:05,1179.0,1200.0,1223.0,,,09,-39.374317139047,-72.623233795166,False,Loncoche,959.0,True
False,Manuel Bulnes,293,False,2022-06-02 15:18:53,1200.0,1222.0,,,,09,-39.371198681993,-72.638511657715,True,Loncoche,983.0,False
False,"Ruta 5 Sur Km. 767,6, La Paz",0,False,2022-06-02 10:08:03,1176.0,1197.0,1220.0,,,09,-39.373554125192,-72.62666702270499,False,Loncoche,958.0,True
False,Avda. Pedro Aguirre Cerda,326,False,2022-06-02 08:26:41,1234.0,1240.0,,,,09,-38.852306,-71.692943,False,Melipeuco,988.0,False
False,Pedro Aguirre Cerda,1565,False,2022-06-02 08:28:23,1234.0,1240.0,1260.0,,,09,-38.849682403582,-71.680679740384,False,Melipeuco,988.0,False
False,O'HIGGINS,498,False,2022-06-02 07:58:36,1183.0,1210.0,1237.0,,,09,-38.74834343796,-72.95134305954,False,Nueva Imperial,978.0,False
False,JUVENCIO VALLE,989,False,2022-06-02 16:14:46,1190.0,1215.0,1242.0,,,09,-38.739992237562,-72.949197292328,True,Nueva Imperial,979.0,True
False,AV. ALMAGRO,2,False,2022-06-02 15:00:12,1192.0,1217.0,1244.0,,,09,-38.781403929237,-72.947158813477,False,Nueva Imperial,981.0,True
False,Vilumilla,1511,False,2022-06-02 08:42:57,1190.0,1209.0,1224.0,,,09,-38.7701131,-72.598226,False,Padre las Casas,982.0,False
False,"Ruta S-51 Lote A-2, camino Huichahue",0,False,2022-06-03 12:30:54,1187.0,1208.0,1228.0,,,09,-38.780799,-72.578975,False,Padre las Casas,982.0,True
False,Panamericana Sur Km 2,3080,False,2022-05-27 12:26:29,1178.0,1199.0,1220.0,,,09,-38.766511036678,-72.609753012657,False,Padre las Casas,971.0,False
False,Villa Alegre,848,False,2022-06-02 15:09:24,1190.0,1209.0,1224.0,,,09,-38.757597234437,-72.595789432526,True,Padre las Casas,982.0,False
False,Matta esq. Lastarria SN,0,False,2022-06-02 08:55:16,1190.0,1213.0,1235.0,,,09,-38.420074224247,-72.377285957336,False,Perquenco,964.0,False
False,O'HIGGINS ESQ. BALMACEDA,680,False,2022-06-02 13:02:43,1187.0,1211.0,1227.0,,,09,-38.982080494575,-72.641209959984,True,Pitrufquén,982.0,False
False,O'Higgins,222,False,2022-06-01 22:08:53,1189.0,1213.0,1230.0,,,09,-38.980383287715,-72.636457085609,True,Pitrufquén,985.0,False
True,"FRESIA, BRASIL",547,False,2022-06-02 08:16:29,1192.0,1212.0,1234.0,,,09,-39.277904115214,-71.975373029709,False,Pucón,986.0,False
False,Camino Internacional,2215,False,2022-06-02 09:18:12,1192.0,1212.0,1232.0,,,09,-39.283255,-71.951226,False,Pucón,986.0,True
False,CAMINO INTERNACIONAL,2175,False,2022-06-02 10:23:55,1192.0,1212.0,1234.0,,,09,-39.2870608741,-71.944994753312,False,Pucón,986.0,True
False,Camino Internacional,2215,False,2022-06-02 09:57:38,1192.0,1212.0,1232.0,,,09,-39.283382,-71.951132,False,Pucón,986.0,True
False,Caupolican,635,False,2022-06-02 09:24:42,1192.0,1212.0,1234.0,,,09,-39.279652301114,-71.976880431175,False,Pucón,986.0,False
False,PUERTO SAAVEDRA,0,False,2022-06-02 16:19:36,1198.0,1224.0,1250.0,,,09,-38.77794,-73.40151,False,Saavedra,986.0,True
False,Puerto Dominguez,78,False,2022-06-02 14:58:28,1198.0,1225.0,1248.0,,,09,-38.885871907966,-73.259518146515,False,Saavedra,985.0,False
False,GERMAN WINKLER	,55,False,2022-06-02 16:17:20,1200.0,1226.0,1247.0,,,09,-38.997032504657,-73.09014737606,True,Teodoro Schmidt,986.0,True
False,1 ORIENTEB. ARANA,320,False,2022-06-02 10:24:33,1192.0,1219.0,,,,09,-38.994039019895,-73.08783531189,False,Teodoro Schmidt,986.0,False
False,Av. B. O'Higgins,695,False,2022-06-02 15:37:14,1199.0,1224.0,1246.0,,,09,-39.088260455606,-73.179432749748,False,Teodoro Schmidt,983.0,False
False,"Ruta S-70, Pitrufquï¿½n-Queule, km.",71,False,2022-06-02 15:43:58,1191.0,1216.0,1247.0,,,09,-39.175569730715,-73.170943558216,False,Toltén,980.0,True
False,ELVIRA LEAL,45,False,2022-06-02 18:00:26,1196.0,1216.0,,,,09,-39.177127098482,-73.164331912994,False,Toltén,983.0,False
False,ARTURO PRAT esq  BLANCO ENCALADA,520,False,2022-06-02 08:31:16,1191.0,1210.0,1231.0,,,09,-38.669797946012,-72.226155549288,False,Vilcún,982.0,False
False,Panamericana Sur km.,658,False,2022-05-20 19:03:58,1178.0,1202.0,1225.0,,,09,-38.65062857024,-72.473695278168,False,Vilcún,950.0,True
False,"PEDRO DE VALDIVIA, BALMACEDA",302,False,2022-06-02 09:55:35,1192.0,1210.0,1233.0,,,09,-39.279872378432,-72.231974601746,False,Villarrica,984.0,False
False,GERONIMO DE ALDERETE,857,False,2022-06-02 10:34:58,1192.0,1210.0,1233.0,,,09,-39.284622558062,-72.230569124222,False,Villarrica,984.0,True
False,"CAMINO A COÑARIPE, LICAN-RAY",555,False,2022-06-02 12:57:49,1196.0,1214.0,1237.0,,,09,-39.48491968307,-72.158755660057,False,Villarrica,982.0,True
False,Colo Colo,1814,True,2022-06-02 16:16:14,1192.0,1210.0,1233.0,,,09,-39.29003,-72.2250571,False,Villarrica,984.0,True
False,Isabel Riquelme,10,False,2022-05-27 15:29:30,1185.0,1203.0,,,,09,-39.276834899585,-72.230846447607,False,Villarrica,977.0,False
False,Isabel Riquelme,410,False,2022-06-02 16:10:11,1192.0,1210.0,,,,09,-39.273824,-72.239933,False,Villarrica,984.0,False
False,"CAMINO 2da. FAJA - KM.1,3 LTB5",0,False,2022-06-02 15:11:55,1192.0,1210.0,1233.0,,,09,-39.303321,-72.224684,False,Villarrica,984.0,True
False,Saturnino Epulef,1519,False,2022-05-26 11:33:43,1186.0,1203.0,1223.0,,,09,-39.286441160439,-72.224807739258,True,Villarrica,977.0,False
False,Aviador Acevedo,720,False,2022-06-02 10:37:38,1192.0,1210.0,1233.0,,,09,-39.289546792302,-72.228316068649,True,Villarrica,984.0,True
False,Aviador Acevedo,893,False,2022-06-02 15:16:31,1192.0,1210.0,1233.0,,,09,-39.287537281528,-72.226696014404,False,Villarrica,984.0,False
False,KM. 9 CAMINO VILLARRICA-LONCOCHE,000,False,2022-06-02 15:49:16,1192.0,1210.0,1233.0,,,09,-39.280011574701,-72.308999999901,False,Villarrica,984.0,False
False,Aviador Acevedo,890,False,2022-06-02 15:01:41,1192.0,1210.0,1233.0,,,09,-39.287892271612,-72.226030826569,False,Villarrica,984.0,True
False,juan sellato,2938,False,2022-06-03 17:28:00,,,,632.0,,09,-37.8,-72.7167,False,Angol,,False
False,"AV. O'HIGGINS, AV. ALEMANIA",1254,False,2022-06-02 16:47:02,1156.0,1185.0,1230.0,,,09,-37.80874559644,-72.688722610474,False,Angol,942.0,False
False,av. bernardo ohiggins,2999,False,2022-06-02 16:01:32,1150.0,1180.0,,,,09,-37.816253270801,-72.676650015933,False,Angol,943.0,False
False,Chacabuco,99,False,2022-05-19 14:49:49,,,,642.0,,09,-37.799815127198,-72.716703414917,False,Angol,,False
False,OHiggins,1744,False,2022-06-02 09:13:08,1156.0,1185.0,1230.0,,,09,-37.81171652881,-72.684055566788,False,Angol,942.0,True
False,Oscar Bonilla,432,False,2022-06-02 08:26:32,1156.0,1185.0,1230.0,,,09,-37.8003156,-72.6966469,True,Angol,942.0,False
False,Vergara,437,False,2022-06-03 15:04:42,1156.0,1185.0,1230.0,,,09,-37.797517698509,-72.712690830231,True,Angol,942.0,False
False,Camino a Renaico,062,False,2022-06-02 15:17:59,1156.0,1185.0,1230.0,,,09,-37.8179038216,-72.671926617622,False,Angol,942.0,False
False,Colipi,171,False,2022-06-02 13:52:25,1156.0,1185.0,1230.0,,,09,-37.796293,-72.708316,False,Angol,942.0,False
False,"FREIRE, ESQ. AMUNATEGUI",0,False,2022-06-02 09:35:58,1186.0,1210.0,1235.0,,,09,-37.952588086851,-72.433354854584,False,Collipulli,969.0,False
False,"M. RODRIGUEZ, CAMINO MININCO-ESPERA",0,False,2022-06-02 14:08:20,1161.0,1191.0,1235.0,,,09,-37.789283,-72.474374,False,Collipulli,955.0,False
False,Panamericana Sur km.580,0,False,2022-06-02 09:19:57,1186.0,1210.0,1235.0,,,09,-37.958232739017,-72.420855760574,False,Collipulli,969.0,True
False,Ocarrol,858,False,2022-06-03 15:21:54,1186.0,1210.0,1235.0,,,09,-37.957509469489,-72.434813976288,True,Collipulli,969.0,False
False,"MANUEL RODRIGUEZ, ESQ. SERRANO",0,False,2022-06-02 00:00:42,1161.0,1179.0,1226.0,,,09,-38.436757776859,-71.890379190445,False,Curacautín,938.0,False
False,O´Higgins,501,False,2022-06-02 00:40:02,1161.0,1179.0,1226.0,,,09,-38.437421677286,-71.891570091248,False,Curacautín,938.0,True
False,AVDA. ERCILLA  SN,0,False,2022-06-02 09:57:52,1187.0,1211.0,,,,09,-38.055316,-72.3833,False,Ercilla,969.0,False
False,PORTALES CON OHIGGINS,0,False,2022-06-02 09:59:49,1195.0,1214.0,1233.0,,,09,-38.447976033523,-71.369590759277,False,Lonquimay,986.0,False
False,Chacabuco,495,False,2022-06-02 15:16:17,1157.0,1186.0,,,,09,-37.9835,-72.83412,True,Los Sauces,948.0,True
False,JUAN TRINTRE,440,False,2022-06-02 09:18:31,1157.0,1186.0,,,,09,-37.98333,-72.83482,False,Los Sauces,948.0,False
False,CAUPOLICAN,250,False,2022-06-02 10:07:57,1169.0,1189.0,1194.0,,,09,-38.1906676,-72.9919516,False,Lumaco,958.0,False
False,PARCELA LOS LIRIOS KM. 1 CAMINO A PUREN,0,False,2022-06-02 14:48:54,1177.0,1203.0,,,,09,-38.158194510467,-72.907738693179,False,Lumaco,963.0,False
False,Dante,899,False,2022-06-04 13:52:32,1170.0,1190.0,1195.0,,,09,-38.191218668952,-72.990476489067,False,Lumaco,960.0,False
False,IMPERIAL,891,False,2022-06-02 18:17:38,1179.0,1204.0,1228.0,,,09,-38.0318516,-73.0710876,False,Purén,965.0,False
False,"Santa Rosalia km 21,5",0,False,2022-06-02 12:17:36,1179.0,1204.0,,,,09,-38.0326817,-73.0718283,False,Purén,965.0,False
False,"LORENZO DE LA MAZA, ESQ. ALPATACAL",0,False,2022-06-03 10:59:35,1159.0,1184.0,1213.0,,,09,-38.023923251491,-73.071613311768,False,Renaico,951.0,False
False,"CORONEL URRUTIA, RIVEROS",581,False,2022-06-02 00:12:35,1191.0,1215.0,1249.0,,,09,-38.251263819502,-72.669470530319,False,Traiguén,975.0,False
False,Santa Cruz esq. Balmaceda,510,False,2022-06-02 15:53:47,1192.0,1217.0,1246.0,,,09,-38.257593120395,-72.678680419922,True,Traiguén,975.0,False
False,Comandante Santa Cruz,999,False,2022-06-02 15:11:59,1191.0,1215.0,1249.0,,,09,-38.251194312223,-72.668756246567,True,Traiguén,975.0,False
False,AVDA. ARTURO PRAT,1090,False,2022-06-02 22:05:47,1161.0,1182.0,1219.0,,,09,-38.232365321703,-72.340528964996,False,Victoria,942.0,True
False,"RUTA 5 SUR KM.614,3",0,False,2022-06-02 16:00:42,1181.0,1204.0,1237.0,,,09,-38.280858294919,-72.366943359375,False,Victoria,966.0,True
False,Avda O'higgins,0867,False,2022-06-02 15:05:34,1161.0,1182.0,,,,09,-38.232803554571,-72.355109453201,True,Victoria,942.0,False
False,Av. Muñoz Vargas,420,False,2022-06-03 16:27:19,1161.0,1182.0,1219.0,,,09,-38.233191219908,-72.347057461739,True,Victoria,942.0,True
False,Eleuterio Ramírez,440,False,2022-06-03 12:18:01,1161.0,1182.0,1219.0,,,09,-38.233191219908,-72.351869344711,True,Victoria,942.0,False
False,"Ruta 5 Sur, km 614,4",0,False,2022-06-02 09:47:11,1181.0,1204.0,1237.0,,,09,-38.233090090019,-72.349240779877,False,Victoria,966.0,True
False,MAXIMILIANO URIBE,2067,False,2020-01-16 18:57:06,,,,397.0,,10,-41.478224,-72.9830206,False,Puerto Montt,,False
False,AV. ANGELMO,1920,False,2022-06-02 08:55:33,1176.0,1197.0,1218.0,,,10,-41.481483790192,-72.955875992775,False,Puerto Montt,972.0,False
False,CAMINO ALERCE,2000,False,2022-06-02 07:27:00,1177.0,1198.0,1220.0,,,10,-41.459131055603,-72.918405532837,True,Puerto Montt,973.0,True
True,CAMINO ALERCE,2000,False,2022-06-02 07:27:48,1171.0,1192.0,1214.0,,,10,-41.459064274913,-72.918627768787,True,Puerto Montt,967.0,True
False,AV. Los Notros,905,False,2022-06-01 23:24:56,1177.0,1198.0,1219.0,,,10,-41.480334386013,-72.978529930115,False,Puerto Montt,973.0,False
True,"San Martín, Esq. Benavente",0,False,2022-06-02 13:14:33,1171.0,1192.0,1214.0,,,10,-41.470836955364,-72.940485477448,False,Puerto Montt,967.0,False
False,CARRETERA PANAMERICANA,200,False,2022-06-02 07:06:36,1177.0,1198.0,1219.0,,,10,-41.462250691477,-72.953746318817,True,Puerto Montt,973.0,True
False,AV. PRESIDENTE IBAï¿½EZ,1118,False,2022-06-02 07:33:32,1177.0,1198.0,1219.0,,,10,-41.46852167033,-72.960548400879,False,Puerto Montt,973.0,True
True,Avda. Presidente IbaÃ±ez,1118,False,2022-06-02 07:33:04,1171.0,1192.0,1213.0,,,10,-41.468662,-72.960885,False,Puerto Montt,967.0,False
False,Av. Gabriela Mistral,955,False,2022-06-02 11:04:12,1178.0,1198.0,1219.0,,,10,-41.404750718135,-72.91678227688,False,Puerto Montt,973.0,True
False,av cardonal km 3,0001,False,2022-06-02 08:02:40,1178.0,1198.0,1221.0,,,10,-41.452713042786,-73.00913644285,False,Puerto Montt,974.0,True
False,Volcan Puntiagudo,375,False,2022-06-02 00:11:58,,,,676.0,,10,-41.458712948669,-72.92506814003,False,Puerto Montt,,False
False,"Marathon, Pichi Pelluco",1100,False,2022-06-02 08:05:26,1177.0,1198.0,1220.0,,,10,-41.473513900609,-72.917311191559,False,Puerto Montt,973.0,True
False,tepual km 3,0,False,2022-06-02 08:55:16,1178.0,1198.0,1221.0,,,10,-41.434442047654,-73.049983978271,False,Puerto Montt,974.0,True
False,Crónica,2330,False,2022-05-25 23:44:37,1160.0,1181.0,1196.0,,,10,-41.4803461,-72.973478,False,Puerto Montt,,False
False,Presidente Ibáñez esq. Av. Parque Industrial,0,False,2022-06-02 10:10:25,1183.0,1200.0,1231.0,676.0,,10,-41.461639640599,-72.947545051575,True,Puerto Montt,976.0,False
False,panamericana,100,False,2022-06-02 08:09:43,1177.0,1198.0,1219.0,,,10,-41.463697894274,-72.95316696167,False,Puerto Montt,973.0,True
True,Av. Diego Portales,990,False,2022-06-02 09:25:04,1174.0,1195.0,1216.0,,,10,-41.475322584816,-72.948542833328,False,Puerto Montt,968.0,False
False,Serena,90,False,2022-06-02 09:22:08,1175.0,1197.0,1219.0,,,10,-41.471681150464,-72.935706857672,True,Puerto Montt,972.0,True
False,Cardonal,2007,False,2022-06-02 09:44:54,1179.0,1198.0,1221.0,,,10,-41.468971871118,-72.969989776611,False,Puerto Montt,975.0,True
False,Benavente,680,False,2022-05-26 08:18:27,1167.0,1188.0,1209.0,,,10,-41.471061429201,-72.941557156097,True,Puerto Montt,962.0,True
False,QUINTUPEO,475,False,2022-06-02 10:08:39,1178.0,1198.0,1219.0,,,10,-41.405420378871,-72.91568081488,False,Puerto Montt,973.0,True
False,Ega?a Esquina Diagonal Germania,123,False,2022-06-02 10:12:07,1175.0,1196.0,1218.0,,,10,-41.471934275118,-72.933211326599,False,Puerto Montt,971.0,False
False,Avenida Gabriela Mistral,900,True,2022-06-02 10:06:32,1178.0,1198.0,1219.0,,,10,-41.404279766286,-72.916399240494,False,Puerto Montt,973.0,False
False,Avda El Tepual,136,False,2022-06-02 10:07:48,1178.0,1198.0,1221.0,,,10,-41.463122271172,-72.983365327578,False,Puerto Montt,974.0,True
False,MonseÃ±or Ramon Munita,1494,False,2022-06-02 10:02:51,1177.0,1198.0,1220.0,,,10,-41.456234,-72.93037,False,Puerto Montt,973.0,False
False,Quillota,204,False,2022-06-02 08:57:00,1175.0,1196.0,1218.0,,,10,-41.470479217071,-72.938361167908,False,Puerto Montt,971.0,True
False,"Ruta v 505 Km 3,1, Sector la Vara, El Alerce.",0,False,2022-06-02 10:14:33,1174.0,1195.0,1220.0,,,10,-41.431799686984,-72.90995657444,False,Puerto Montt,967.0,False
False,Crucero,1601,False,2022-06-02 11:14:34,1176.0,1197.0,1218.0,,,10,-41.475708430915,-72.964338362217,False,Puerto Montt,971.0,False
False,Urmeneta,1070,False,2022-06-03 10:45:10,1175.0,1197.0,1219.0,,,10,-41.473676684255,-72.953757047653,True,Puerto Montt,972.0,True
False,Pdte Ibañez,2002,False,2022-06-02 10:05:14,1177.0,1198.0,1219.0,,,10,-41.47049931478,-72.965993285179,True,Puerto Montt,973.0,True
False,ALMIRANTE LA TORRE,370,False,2022-06-02 08:02:49,1175.0,1195.0,1215.0,,,10,-41.757947500062,-73.145534992218,False,Calbuco,966.0,True
False,Avda. Los Heroes,707,False,2022-06-02 10:04:12,1175.0,1195.0,,,,10,-41.77122766218,-73.132207095623,False,Calbuco,966.0,True
False,IRARRAZABAL,003,False,2022-05-26 10:53:54,1174.0,1197.0,1219.0,,,10,-41.153131469305,-73.422274589539,False,Fresia,967.0,False
False,"Ruta V-30, Km. 37,5",0,False,2022-06-01 23:02:55,1181.0,1204.0,1228.0,,,10,-41.151289587757,-73.412833213806,False,Fresia,974.0,False
False,Arturo Alessadri,187,False,2022-06-02 07:07:02,1179.0,1199.0,1221.0,,,10,-41.117308500452,-73.048208355904,True,Frutillar,969.0,False
False,"Avenida Alessandri, Lote B4-1",0,False,2022-06-02 09:39:30,1179.0,1199.0,1221.0,,,10,-41.117685674778,-73.055445659592,False,Frutillar,969.0,False
False,Avenida Alessandri,400,False,2022-06-02 10:24:05,1179.0,1199.0,1221.0,,,10,-41.125433159,-73.059854507446,False,Frutillar,969.0,False
False,"AV. PRINCIPAL SN, RIO FRIO",0,False,2022-06-02 16:01:12,1179.0,1200.0,1222.0,,,10,-41.289012980576,-73.440245389938,False,Los Muermos,969.0,False
False,"M. MONTT, ESQ. RODRIGUEZ",0,False,2022-06-02 15:30:34,1176.0,1199.0,1221.0,,,10,-41.398895907131,-73.466091156006,False,Los Muermos,971.0,False
False,Leopoldo Guillen,89,False,2022-06-02 14:43:29,1176.0,1199.0,1221.0,,,10,-41.392586003812,-73.464546203613,True,Los Muermos,972.0,True
False,VICENTE PEREZ ROSALES,711,False,2022-06-02 11:33:13,1180.0,1201.0,1224.0,,,10,-41.263727069979,-73.001967072487,False,Llanquihue,971.0,False
False,Valdivieso,0,False,2022-06-02 09:43:08,1180.0,1201.0,1224.0,,,10,-41.261743130778,-73.010244369507,False,Llanquihue,971.0,False
False,GASPAR DEL RIO ESQ. 21 DE MAYO,0,False,2022-06-02 02:00:25,1184.0,1202.0,1224.0,,,10,-41.616118097384,-73.596148788929,False,Maullín,971.0,False
False,SANTA  ROSA,248,False,2022-05-26 10:33:36,1174.0,1194.0,1215.0,,,10,-41.317464036673,-72.983508110046,True,Puerto Varas,974.0,False
False,ENSENADA KM 48,0,False,2022-06-02 20:17:12,1183.0,1204.0,1226.0,,,10,-41.2123447,-72.5430565,False,Puerto Varas,981.0,False
False,Ruta 5 Sur km,100,False,2022-06-02 07:49:03,1182.0,1202.0,1223.0,,,10,-41.351514914679,-72.982188248163,False,Puerto Varas,975.0,False
False,Walker Martinez,315,False,2022-06-02 08:21:51,1181.0,1202.0,1224.0,,,10,-41.316593346657,-72.985326715869,False,Puerto Varas,974.0,False
False,san bernardo,555,False,2022-06-02 08:54:53,1181.0,1201.0,1222.0,,,10,-41.317552674954,-72.986072301865,True,Puerto Varas,973.0,True
False,Panamericana Sur Km. 1008,1032,False,2022-06-02 10:07:03,1182.0,1202.0,1223.0,,,10,-41.341031,-72.987978,False,Puerto Varas,975.0,True
False,Colon,1610,False,2022-06-02 10:04:25,1181.0,1201.0,1222.0,,,10,-41.3278436,-72.9759286,False,Puerto Varas,974.0,False
False,Panamerica Sur,1011,False,2022-06-02 10:19:13,1182.0,1202.0,1223.0,,,10,-41.366783647346,-72.974662573181,False,Puerto Varas,975.0,False
False,San Francisco,1206,False,2022-06-02 10:27:23,1181.0,1201.0,1222.0,,,10,-41.325032102869,-72.985270321369,False,Puerto Varas,974.0,False
False,GALVARINO RIVEROS,1205,False,2022-06-02 16:58:55,1195.0,1215.0,1236.0,,,10,-42.47245302273,-73.776819705963,False,Castro,983.0,True
False,O'Higgins,495,False,2022-06-02 09:23:13,1196.0,1218.0,1237.0,,,10,-42.480482844968,-73.762035369873,True,Castro,986.0,False
False,"Panamericana Norte km. 4,5",0,False,2022-05-19 12:12:04,,,,788.0,,10,-42.48014,-73.762414,False,Castro,,False
False,O'Higgins,601,False,2022-06-02 09:15:39,1196.0,1218.0,1237.0,,,10,-42.480801326157,-73.765254020691,False,Castro,986.0,False
False,Sector Llau Llao - Lote,1,False,2022-06-02 11:29:03,1203.0,1224.0,1246.0,,,10,-42.42954,-73.766583,False,Castro,995.0,True
False,"Ruta 5 Sur, km 1170",0,False,2022-06-02 07:58:53,1195.0,1215.0,1236.0,,,10,-42.470070980299,-73.764610290527,True,Castro,983.0,True
False,Panamericana Norte,5,False,2022-06-02 10:04:49,1195.0,1215.0,1240.0,,,10,-42.47935924621,-73.762459158897,False,Castro,983.0,True
False,LIBERTAD,547,False,2022-06-02 15:02:41,1196.0,1214.0,1232.0,,,10,-41.866894308476,-73.829275667667,False,Ancud,971.0,True
False,Arturo Prat,457,False,2022-04-12 11:02:32,,,,806.0,,10,-41.8684568,-73.8189191,False,Ancud,,False
False,Arturo Prat esq. Goycoloea,0,False,2022-06-02 14:43:32,1196.0,1214.0,1236.0,,,10,-41.867179940872,-73.823297023773,True,Ancud,972.0,False
False,Pudeto Bajo,1715,False,2022-06-02 15:16:22,1196.0,1214.0,1236.0,,,10,-41.87259672765,-73.815974593163,False,Ancud,972.0,False
False,Aníbal Pinto,1701,False,2022-06-02 14:51:17,1196.0,1214.0,1236.0,,,10,-41.875712370499,-73.798170089722,False,Ancud,972.0,True
False,SARGENTO CANDELARIA,391,False,2022-06-02 09:06:40,1198.0,1218.0,1238.0,,,10,-42.621888911771,-73.779941797256,False,Chonchi,988.0,False
False,Sargento Candelaria,100,False,2022-06-02 10:47:19,1198.0,1218.0,1238.0,,,10,-42.623917814051,-73.771884441376,False,Chonchi,988.0,False
False,RAMON FREIRE PONIENTE,595,False,2022-06-02 11:29:03,1196.0,1218.0,1237.0,,,10,-42.380383739176,-73.654776513577,False,Dalcahue,986.0,False
False,Ana WERNER. SN,0,False,2022-06-02 09:50:58,1209.0,1225.0,,,,10,-42.377631,-73.651882,False,Dalcahue,1001.0,False
False,Ramon Freire Nº,1010,False,2022-06-02 10:33:33,1198.0,1225.0,1252.0,,,10,-42.3793656,-73.6477666,False,Dalcahue,993.0,False
False,Av. Alessandri,0,False,2022-06-02 14:25:40,1205.0,1231.0,,,,10,-42.9,-73.4833,False,Queilén,1006.0,False
False,"LADRILLEROS, ESQ. LA PAZ",395,False,2022-06-02 14:37:19,1200.0,1219.0,1242.0,,,10,-43.117162962528,-73.619427680969,True,Quellón,990.0,False
False,Capitán Luis Alcázar,550,False,2022-06-02 08:46:24,1206.0,1230.0,1260.0,,,10,-43.120744024382,-73.621270358562,False,Quellón,994.0,False
False,Juan Ladrillero,270,False,2022-06-02 17:25:02,1200.0,1219.0,1242.0,,,10,-43.117791614597,-73.616316318512,False,Quellón,990.0,False
False,PUERTO FERNANDEZ,0,False,2022-06-02 10:20:08,1238.0,1243.0,1248.0,,,10,-42.154255,-73.489845,False,Quemchi,1020.0,False
